,piece,|S|,repID,time
834,71,41,5,0.6959030628204346
835,71,41,6,0.51774001121521
836,71,41,7,0.531658411026001
837,71,41,8,0.5325717926025391
838,71,41,9,0.5087771415710449
839,71,41,10,0.520301103591919
840,71,49,1,0.6765532493591309
841,71,49,2,0.6908068656921387
842,71,49,3,0.7054128646850586
843,71,49,4,0.7077560424804688
844,71,49,5,0.680243968963623
845,71,49,6,0.9064610004425049
846,71,49,7,0.682487964630127
847,71,49,8,0.6838688850402832
848,71,49,9,0.7054178714752197
849,71,49,10,0.6745998859405518
850,71,58,1,0.8391449451446533
851,71,58,2,0.8374528884887695
852,71,58,3,0.865631103515625
853,71,58,4,1.05000901222229
854,71,58,5,0.8500871658325195
855,71,58,6,0.8134567737579346
856,71,58,7,0.82505202293396
857,71,58,8,0.8214950561523438
858,71,58,9,0.8350870609283447
859,71,58,10,0.8370978832244873
860,71,70,1,1.145439863204956
861,71,70,2,0.9765419960021973
862,71,70,3,0.9365839958190918
863,71,70,4,0.9431591033935547
864,71,70,5,0.962975025177002
865,71,70,6,0.9265782833099365
866,71,70,7,1.1222398281097412
867,71,70,8,0.9159009456634521
868,71,70,9,0.9444437026977539
869,71,70,10,0.9458439350128174
870,71,83,1,1.1524178981781006
871,71,83,2,1.3549928665161133
872,71,83,3,1.1373372077941895
873,71,83,4,1.124617099761963
874,71,83,5,1.1593017578125
875,71,83,6,1.1901791095733643
876,71,83,7,1.3772649765014648
877,71,83,8,1.0987069606781006
878,71,83,9,1.1672189235687256
879,71,83,10,1.1122817993164062
880,71,100,1,1.4332139492034912
881,71,100,2,1.6134600639343262
882,71,100,3,1.390829086303711
883,71,100,4,1.488692283630371
884,71,100,5,1.3819918632507324
885,71,100,6,1.6336309909820557
886,71,100,7,1.4351201057434082
887,71,100,8,1.4498467445373535
888,71,100,9,1.4469740390777588
889,71,100,10,1.5703437328338623
890,71,119,1,1.780714988708496
891,71,119,2,1.764819860458374
892,71,119,3,1.7955729961395264
893,71,119,4,1.9350759983062744
894,71,119,5,1.776968002319336
895,71,119,6,1.7431840896606445
896,71,119,7,1.9945909976959229
897,71,119,8,1.762450933456421
898,71,119,9,1.7563838958740234
899,71,119,10,1.7653520107269287
900,71,142,1,2.467287063598633
901,71,142,2,2.199591875076294
902,71,142,3,2.2469499111175537
903,71,142,4,2.46883487701416
904,71,142,5,2.24150013923645
905,71,142,6,2.2042198181152344
906,71,142,7,2.4473788738250732
907,71,142,8,2.2808918952941895
908,71,142,9,2.6119961738586426
909,71,142,10,2.3654539585113525
910,71,170,1,3.044224977493286
911,71,170,2,3.2363293170928955
912,71,170,3,3.0676770210266113
913,71,170,4,3.0555100440979004
914,71,170,5,3.2428700923919678
915,71,170,6,3.141883134841919
916,71,170,7,3.2779200077056885
917,71,170,8,3.0190610885620117
918,71,170,9,3.0511839389801025
919,71,170,10,3.2373759746551514
920,71,203,1,3.897706985473633
921,71,203,2,4.047107934951782
922,71,203,3,3.895372152328491
923,71,203,4,3.987764835357666
924,71,203,5,3.8200531005859375
925,71,203,6,4.0676329135894775
926,71,203,7,3.813096284866333
927,71,203,8,4.083929061889648
928,71,203,9,3.9124338626861572
929,71,203,10,4.063825845718384
930,71,242,1,5.1640589237213135
931,71,242,2,5.374502182006836
932,71,242,3,5.304512977600098
933,71,242,4,5.103713035583496
934,71,242,5,5.302535057067871
935,71,242,6,5.144891977310181
936,71,242,7,5.302289247512817
937,71,242,8,5.1360602378845215
938,71,242,9,5.1646409034729
939,71,242,10,5.422589302062988
940,71,289,1,7.210712909698486
941,71,289,2,7.306359767913818
942,71,289,3,7.400604009628296
943,71,289,4,7.053261041641235
944,71,289,5,7.178858041763306
945,71,289,6,7.029031991958618
946,71,289,7,6.8798298835754395
947,71,289,8,7.021363019943237
948,71,289,9,7.008875846862793
949,71,289,10,6.869639873504639
950,71,345,1,9.602200031280518
951,71,345,2,9.658436298370361
952,71,345,3,9.698442935943604
953,71,345,4,9.352755784988403
954,71,345,5,9.5673348903656
955,71,345,6,9.605278968811035
956,71,345,7,9.73490309715271
957,71,345,8,9.643332719802856
958,71,345,9,9.438787937164307
959,71,345,10,9.350990056991577
960,71,412,1,12.983958005905151
961,71,412,2,12.938421964645386
962,71,412,3,12.788865089416504
963,71,412,4,12.718587160110474
964,71,412,5,12.927417039871216
965,71,412,6,12.956815958023071
966,71,412,7,13.103546857833862
967,71,412,8,13.454933881759644
968,71,412,9,13.4391610622406
969,71,412,10,13.376484155654907
970,71,492,1,18.106375217437744
971,71,492,2,17.525332927703857
972,71,492,3,17.477947235107422
973,71,492,4,17.279415130615234
974,71,492,5,17.169777154922485
975,71,492,6,17.409754037857056
976,71,492,7,17.889188766479492
977,71,492,8,17.715147733688354
978,71,492,9,17.876163005828857
979,71,492,10,17.507758140563965
980,71,587,1,24.706512928009033
981,71,587,2,24.73103928565979
982,71,587,3,24.682627201080322
983,71,587,4,24.311296939849854
984,71,587,5,24.469563245773315
985,71,587,6,24.707213163375854
986,71,587,7,24.677505016326904
987,71,587,8,25.011845111846924
988,71,587,9,24.66974401473999
989,71,587,10,24.651249170303345
990,71,701,1,34.16640901565552
991,71,701,2,33.57764005661011
992,71,701,3,33.746554136276245
993,71,701,4,33.782893657684326
994,71,701,5,33.517833948135376
995,71,701,6,34.11856985092163
996,71,701,7,33.776638984680176
997,71,701,8,34.29039478302002
998,71,701,9,33.869860887527466
999,71,701,10,34.284077167510986
1000,71,837,1,46.659379959106445
1001,71,837,2,47.01525807380676
1002,71,837,3,46.57581305503845
1003,71,837,4,46.78740191459656
1004,71,837,5,46.47222709655762
1005,71,837,6,46.72451901435852
1006,71,837,7,46.765047788619995
1007,71,837,8,46.36580491065979
1008,71,837,9,46.34873819351196
1009,71,837,10,46.50234794616699
1010,71,1000,1,65.88070821762085
1011,71,1000,2,65.36601185798645
1012,71,1000,3,65.16043400764465
1013,71,1000,4,65.17771434783936
1014,71,1000,5,65.28628826141357
1015,71,1000,6,64.97823786735535
1016,71,1000,7,65.47685599327087
1017,71,1000,8,65.43299698829651
1018,71,1000,9,65.34846496582031
1019,71,1000,10,65.22129702568054
1020,174,1,1,0.015537023544311523
1021,174,1,2,0.013812065124511719
1022,174,1,3,0.012414216995239258
1023,174,1,4,0.011794090270996094
1024,174,1,5,0.011887073516845703
1025,174,1,6,0.01251220703125
1026,174,1,7,0.013698101043701172
1027,174,1,8,0.014085769653320312
1028,174,1,9,0.013843059539794922
1029,174,1,10,0.013119935989379883
1030,174,2,1,0.02610921859741211
1031,174,2,2,0.024703025817871094
1032,174,2,3,0.025502920150756836
1033,174,2,4,0.027730941772460938
1034,174,2,5,0.023908138275146484
1035,174,2,6,0.023285865783691406
1036,174,2,7,0.023687124252319336
1037,174,2,8,0.024252891540527344
1038,174,2,9,0.022776126861572266
1039,174,2,10,0.023561954498291016
1040,174,3,1,0.037596940994262695
1041,174,3,2,0.03898191452026367
1042,174,3,3,0.03569221496582031
1043,174,3,4,0.03618884086608887
1044,174,3,5,0.035237789154052734
1045,174,3,6,0.03470015525817871
1046,174,3,7,0.03734397888183594
1047,174,3,8,0.04253220558166504
1048,174,3,9,0.03624701499938965
1049,174,3,10,0.038220882415771484
1050,174,4,1,0.05014204978942871
1051,174,4,2,0.05650591850280762
1052,174,4,3,0.05318784713745117
1053,174,4,4,0.05071091651916504
1054,174,4,5,0.05335712432861328
1055,174,4,6,0.05200386047363281
1056,174,4,7,0.056790828704833984
1057,174,4,8,0.05444979667663574
1058,174,4,9,0.053579092025756836
1059,174,4,10,0.05394792556762695
1060,174,5,1,0.06760501861572266
1061,174,5,2,0.07311487197875977
1062,174,5,3,0.06765007972717285
1063,174,5,4,0.0756227970123291
1064,174,5,5,0.06950616836547852
1065,174,5,6,0.07695698738098145
1066,174,5,7,0.08315610885620117
1067,174,5,8,0.06655693054199219
1068,174,5,9,0.07621121406555176
1069,174,5,10,0.0706629753112793
1070,174,7,1,0.0961310863494873
1071,174,7,2,0.1054069995880127
1072,174,7,3,0.09786629676818848
1073,174,7,4,0.10144591331481934
1074,174,7,5,0.1098630428314209
1075,174,7,6,0.10335898399353027
1076,174,7,7,0.10599303245544434
1077,174,7,8,0.10387921333312988
1078,174,7,9,0.09863781929016113
1079,174,7,10,0.1117711067199707
1080,174,8,1,0.16469097137451172
1081,174,8,2,0.1497669219970703
1082,174,8,3,0.16427278518676758
1083,174,8,4,0.14938902854919434
1084,174,8,5,0.1457958221435547
1085,174,8,6,0.14900994300842285
1086,174,8,7,0.14957380294799805
1087,174,8,8,0.15018391609191895
1088,174,8,9,0.14995288848876953
1089,174,8,10,0.3634648323059082
1090,174,10,1,0.08048677444458008
1091,174,10,2,0.07455301284790039
1092,174,10,3,0.08359098434448242
1093,174,10,4,0.07573199272155762
1094,174,10,5,0.07986593246459961
1095,174,10,6,0.08078527450561523
1096,174,10,7,0.07810568809509277
1097,174,10,8,0.07368302345275879
1098,174,10,9,0.08184075355529785
1099,174,10,10,0.07914495468139648
1100,174,11,1,0.08498716354370117
1101,174,11,2,0.08970189094543457
1102,174,11,3,0.08683085441589355
1103,174,11,4,0.08126425743103027
1104,174,11,5,0.09238195419311523
1105,174,11,6,0.0820159912109375
1106,174,11,7,0.08539319038391113
1107,174,11,8,0.08838605880737305
1108,174,11,9,0.08342599868774414
1109,174,11,10,0.08286118507385254
1110,174,14,1,0.11262679100036621
1111,174,14,2,0.11435914039611816
1112,174,14,3,0.1117701530456543
1113,174,14,4,0.11238908767700195
1114,174,14,5,0.11260008811950684
1115,174,14,6,0.10934090614318848
1116,174,14,7,0.11631417274475098
1117,174,14,8,0.10877585411071777
1118,174,14,9,0.10979914665222168
1119,174,14,10,0.111968994140625
1120,174,17,1,0.13822484016418457
1121,174,17,2,0.12993621826171875
1122,174,17,3,0.13631105422973633
1123,174,17,4,0.13403797149658203
1124,174,17,5,0.13361406326293945
1125,174,17,6,0.12994599342346191
1126,174,17,7,0.1333000659942627
1127,174,17,8,0.13041996955871582
1128,174,17,9,0.13555908203125
1129,174,17,10,0.1300339698791504
1130,174,20,1,0.15848612785339355
1131,174,20,2,0.1565558910369873
1132,174,20,3,0.18053293228149414
1133,174,20,4,0.15849804878234863
1134,174,20,5,0.16076397895812988
1135,174,20,6,0.15404486656188965
1136,174,20,7,0.15863323211669922
1137,174,20,8,0.15269017219543457
1138,174,20,9,0.15912079811096191
1139,174,20,10,0.15812206268310547
1140,174,24,1,0.19991421699523926
1141,174,24,2,0.21031808853149414
1142,174,24,3,0.4301910400390625
1143,174,24,4,0.1990509033203125
1144,174,24,5,0.21014189720153809
1145,174,24,6,0.19777274131774902
1146,174,24,7,0.21121811866760254
1147,174,24,8,0.19701766967773438
1148,174,24,9,0.22333693504333496
1149,174,24,10,0.19923615455627441
1150,174,28,1,0.24486303329467773
1151,174,28,2,0.24344587326049805
1152,174,28,3,0.24524903297424316
1153,174,28,4,0.24889707565307617
1154,174,28,5,0.24348998069763184
1155,174,28,6,0.24721908569335938
1156,174,28,7,0.25746798515319824
1157,174,28,8,0.24527692794799805
1158,174,28,9,0.25104808807373047
1159,174,28,10,0.25095510482788086
1160,174,34,1,0.5290179252624512
1161,174,34,2,0.297299861907959
1162,174,34,3,0.3001060485839844
1163,174,34,4,0.30485081672668457
1164,174,34,5,0.30214881896972656
1165,174,34,6,0.30969691276550293
1166,174,34,7,0.311690092086792
1167,174,34,8,0.3090250492095947
1168,174,34,9,0.3088960647583008
1169,174,34,10,0.30985498428344727
1170,174,41,1,0.393341064453125
1171,174,41,2,0.4002249240875244
1172,174,41,3,0.40073704719543457
1173,174,41,4,0.3980579376220703
1174,174,41,5,0.41945981979370117
1175,174,41,6,0.4197220802307129
1176,174,41,7,0.4071512222290039
1177,174,41,8,0.4004538059234619
1178,174,41,9,0.4258396625518799
1179,174,41,10,0.4145989418029785
1180,174,49,1,0.5504298210144043
1181,174,49,2,0.562100887298584
1182,174,49,3,0.5780088901519775
1183,174,49,4,0.7922873497009277
1184,174,49,5,0.5893259048461914
1185,174,49,6,0.6101281642913818
1186,174,49,7,0.5766317844390869
1187,174,49,8,0.6018669605255127
1188,174,49,9,0.5859789848327637
1189,174,49,10,0.6021058559417725
1190,174,58,1,0.7348439693450928
1191,174,58,2,0.9408318996429443
1192,174,58,3,0.7228376865386963
1193,174,58,4,0.7534058094024658
1194,174,58,5,0.745366096496582
1195,174,58,6,0.7589287757873535
1196,174,58,7,0.7579951286315918
1197,174,58,8,0.7235150337219238
1198,174,58,9,0.7254900932312012
1199,174,58,10,0.9658801555633545
1200,174,70,1,0.9282910823822021
1201,174,70,2,0.916903018951416
1202,174,70,3,0.9308297634124756
1203,174,70,4,0.9821860790252686
1204,174,70,5,0.908785343170166
1205,174,70,6,1.1440370082855225
1206,174,70,7,0.9079799652099609
1207,174,70,8,0.9328999519348145
1208,174,70,9,0.9079530239105225
1209,174,70,10,0.9132828712463379
1210,174,83,1,1.210664987564087
1211,174,83,2,1.4150359630584717
1212,174,83,3,1.1812160015106201
1213,174,83,4,1.193068027496338
1214,174,83,5,1.1755809783935547
1215,174,83,6,1.368415117263794
1216,174,83,7,1.1466131210327148
1217,174,83,8,1.1107499599456787
1218,174,83,9,1.1416947841644287
1219,174,83,10,1.1097688674926758
1220,174,100,1,1.7320749759674072
1221,174,100,2,1.428987979888916
1222,174,100,3,1.4001960754394531
1223,174,100,4,1.4017360210418701
1224,174,100,5,1.436183214187622
1225,174,100,6,1.603248119354248
1226,174,100,7,1.4142239093780518
1227,174,100,8,1.4243180751800537
1228,174,100,9,1.4301209449768066
1229,174,100,10,1.6206727027893066
1230,174,119,1,1.7338171005249023
1231,174,119,2,1.7468910217285156
1232,174,119,3,1.960555076599121
1233,174,119,4,1.773756980895996
1234,174,119,5,1.715066909790039
1235,174,119,6,1.7113549709320068
1236,174,119,7,1.7648239135742188
1237,174,119,8,1.7975947856903076
1238,174,119,9,1.74757719039917
1239,174,119,10,1.9984581470489502
1240,174,142,1,2.3018832206726074
1241,174,142,2,2.241804838180542
1242,174,142,3,2.523998260498047
1243,174,142,4,2.329057216644287
1244,174,142,5,2.2534661293029785
1245,174,142,6,2.4967331886291504
1246,174,142,7,2.280431032180786
1247,174,142,8,2.250387191772461
1248,174,142,9,2.2738559246063232
1249,174,142,10,2.2971019744873047
1250,174,170,1,2.939790964126587
1251,174,170,2,3.0743072032928467
1252,174,170,3,2.869720935821533
1253,174,170,4,2.9362971782684326
1254,174,170,5,3.1230661869049072
1255,174,170,6,2.887556314468384
1256,174,170,7,3.132297992706299
1257,174,170,8,2.9316158294677734
1258,174,170,9,2.9430270195007324
1259,174,170,10,3.09159517288208
1260,174,203,1,3.900660991668701
1261,174,203,2,4.167099237442017
1262,174,203,3,3.93048095703125
1263,174,203,4,4.293556213378906
1264,174,203,5,3.875444173812866
1265,174,203,6,4.003294944763184
1266,174,203,7,3.730599880218506
1267,174,203,8,4.033259153366089
1268,174,203,9,3.7365739345550537
1269,174,203,10,3.990485191345215
1270,174,242,1,4.918304920196533
1271,174,242,2,5.172027111053467
1272,174,242,3,4.8943939208984375
1273,174,242,4,5.381314039230347
1274,174,242,5,5.311424016952515
1275,174,242,6,5.17785382270813
1276,174,242,7,5.424050807952881
1277,174,242,8,5.154398202896118
1278,174,242,9,5.374646902084351
1279,174,242,10,5.176331043243408
1280,174,289,1,6.905243158340454
1281,174,289,2,7.09660005569458
1282,174,289,3,6.798709869384766
1283,174,289,4,7.168615818023682
1284,174,289,5,6.905926942825317
1285,174,289,6,7.025806188583374
1286,174,289,7,6.751680850982666
1287,174,289,8,6.993768930435181
1288,174,289,9,6.834160804748535
1289,174,289,10,6.766019105911255
1290,174,345,1,9.537121057510376
1291,174,345,2,9.499143123626709
1292,174,345,3,9.382521152496338
1293,174,345,4,9.285204887390137
1294,174,345,5,9.360551834106445
1295,174,345,6,9.40551471710205
1296,174,345,7,9.458317995071411
1297,174,345,8,9.448521375656128
1298,174,345,9,9.135310888290405
1299,174,345,10,9.45465898513794
1300,174,412,1,12.858607769012451
1301,174,412,2,12.703602313995361
1302,174,412,3,12.676637887954712
1303,174,412,4,12.652760982513428
1304,174,412,5,12.645238876342773
1305,174,412,6,12.553853988647461
1306,174,412,7,12.536082029342651
1307,174,412,8,12.39523196220398
1308,174,412,9,12.537150144577026
1309,174,412,10,12.562880039215088
1310,174,492,1,17.588820934295654
1311,174,492,2,17.24412703514099
1312,174,492,3,17.325098991394043
1313,174,492,4,17.505043983459473
1314,174,492,5,17.358256101608276
1315,174,492,6,17.089046001434326
1316,174,492,7,17.324313163757324
1317,174,492,8,17.31966209411621
1318,174,492,9,17.16104292869568
1319,174,492,10,17.31800413131714
1320,174,587,1,24.138972997665405
1321,174,587,2,24.035242080688477
1322,174,587,3,24.23799705505371
1323,174,587,4,24.19549298286438
1324,174,587,5,24.553929090499878
1325,174,587,6,24.172462940216064
1326,174,587,7,24.347341060638428
1327,174,587,8,24.1268572807312
1328,174,587,9,24.429945945739746
1329,174,587,10,24.55757999420166
1330,174,701,1,33.79678416252136
1331,174,701,2,33.327770948410034
1332,174,701,3,33.69305920600891
1333,174,701,4,33.567832946777344
1334,174,701,5,33.65382695198059
1335,174,701,6,33.679226875305176
1336,174,701,7,33.63582897186279
1337,174,701,8,33.83707785606384
1338,174,701,9,33.76085186004639
1339,174,701,10,33.6501350402832
1340,174,837,1,46.68884491920471
1341,174,837,2,46.339000940322876
1342,174,837,3,46.73288440704346
1343,174,837,4,46.65325975418091
1344,174,837,5,46.49299693107605
1345,174,837,6,46.62775778770447
1346,174,837,7,46.666006088256836
1347,174,837,8,46.2295868396759
1348,174,837,9,46.48489689826965
1349,174,837,10,46.53174018859863
1350,174,1000,1,65.09403777122498
1351,174,1000,2,64.55977177619934
1352,174,1000,3,64.61470794677734
1353,174,1000,4,64.68156695365906
1354,174,1000,5,64.61956810951233
1355,174,1000,6,64.60894584655762
1356,174,1000,7,64.39009070396423
1357,174,1000,8,64.26807117462158
1358,174,1000,9,64.57751870155334
1359,174,1000,10,64.54872798919678
1360,26,1,1,0.015132904052734375
1361,26,1,2,0.013337135314941406
1362,26,1,3,0.012372970581054688
1363,26,1,4,0.011733055114746094
1364,26,1,5,0.011058807373046875
1365,26,1,6,0.01333928108215332
1366,26,1,7,0.010958671569824219
1367,26,1,8,0.011099100112915039
1368,26,1,9,0.010769844055175781
1369,26,1,10,0.010635137557983398
1370,26,2,1,0.023135900497436523
1371,26,2,2,0.023498058319091797
1372,26,2,3,0.02479386329650879
1373,26,2,4,0.02538895606994629
1374,26,2,5,0.023813724517822266
1375,26,2,6,0.02190995216369629
1376,26,2,7,0.022340774536132812
1377,26,2,8,0.023190975189208984
1378,26,2,9,0.024186134338378906
1379,26,2,10,0.023098230361938477
1380,26,3,1,0.03720498085021973
1381,26,3,2,0.03655385971069336
1382,26,3,3,0.04170584678649902
1383,26,3,4,0.036656856536865234
1384,26,3,5,0.03643989562988281
1385,26,3,6,0.03856801986694336
1386,26,3,7,0.034893035888671875
1387,26,3,8,0.040663957595825195
1388,26,3,9,0.03644585609436035
1389,26,3,10,0.03818702697753906
1390,26,4,1,0.05501270294189453
1391,26,4,2,0.052103281021118164
1392,26,4,3,0.05510568618774414
1393,26,4,4,0.056176185607910156
1394,26,4,5,0.0532379150390625
1395,26,4,6,0.05037713050842285
1396,26,4,7,0.053907155990600586
1397,26,4,8,0.05622720718383789
1398,26,4,9,0.04999184608459473
1399,26,4,10,0.054025888442993164
1400,26,5,1,0.07604193687438965
1401,26,5,2,0.07244420051574707
1402,26,5,3,0.07310795783996582
1403,26,5,4,0.06964111328125
1404,26,5,5,0.07294988632202148
1405,26,5,6,0.06920909881591797
1406,26,5,7,0.06482887268066406
1407,26,5,8,0.0801539421081543
1408,26,5,9,0.06521415710449219
1409,26,5,10,0.06474018096923828
1410,26,7,1,0.10367393493652344
1411,26,7,2,0.09883427619934082
1412,26,7,3,0.10794401168823242
1413,26,7,4,0.09478211402893066
1414,26,7,5,0.09115099906921387
1415,26,7,6,0.11004495620727539
1416,26,7,7,0.09755921363830566
1417,26,7,8,0.09534525871276855
1418,26,7,9,0.10486912727355957
1419,26,7,10,0.09906506538391113
1420,26,8,1,0.14271306991577148
1421,26,8,2,0.1461939811706543
1422,26,8,3,0.14764904975891113
1423,26,8,4,0.14734387397766113
1424,26,8,5,0.14812588691711426
1425,26,8,6,0.14864802360534668
1426,26,8,7,0.1598978042602539
1427,26,8,8,0.15986895561218262
1428,26,8,9,0.14905905723571777
1429,26,8,10,0.15968704223632812
1430,26,10,1,0.07969212532043457
1431,26,10,2,0.3028898239135742
1432,26,10,3,0.07614493370056152
1433,26,10,4,0.07675623893737793
1434,26,10,5,0.07819199562072754
1435,26,10,6,0.0789937973022461
1436,26,10,7,0.07675409317016602
1437,26,10,8,0.08038711547851562
1438,26,10,9,0.07790303230285645
1439,26,10,10,0.07635617256164551
1440,26,11,1,0.09309697151184082
1441,26,11,2,0.08446073532104492
1442,26,11,3,0.08438801765441895
1443,26,11,4,0.0912010669708252
1444,26,11,5,0.08357787132263184
1445,26,11,6,0.08569216728210449
1446,26,11,7,0.08840608596801758
1447,26,11,8,0.08527493476867676
1448,26,11,9,0.08888864517211914
1449,26,11,10,0.09235882759094238
1450,26,14,1,0.10828185081481934
1451,26,14,2,0.10620307922363281
1452,26,14,3,0.11026191711425781
1453,26,14,4,0.11281299591064453
1454,26,14,5,0.10708975791931152
1455,26,14,6,0.11840176582336426
1456,26,14,7,0.11070489883422852
1457,26,14,8,0.11476469039916992
1458,26,14,9,0.10785818099975586
1459,26,14,10,0.10619902610778809
1460,26,17,1,0.13355112075805664
1461,26,17,2,0.1396021842956543
1462,26,17,3,0.1332080364227295
1463,26,17,4,0.13472199440002441
1464,26,17,5,0.13391590118408203
1465,26,17,6,0.12773919105529785
1466,26,17,7,0.126539945602417
1467,26,17,8,0.13530993461608887
1468,26,17,9,0.1272592544555664
1469,26,17,10,0.13960719108581543
1470,26,20,1,0.16021490097045898
1471,26,20,2,0.15641474723815918
1472,26,20,3,0.17422103881835938
1473,26,20,4,0.15980100631713867
1474,26,20,5,0.1532151699066162
1475,26,20,6,0.162078857421875
1476,26,20,7,0.16387701034545898
1477,26,20,8,0.15895819664001465
1478,26,20,9,0.15657901763916016
1479,26,20,10,0.16114568710327148
1480,26,24,1,0.19575715065002441
1481,26,24,2,0.2055048942565918
1482,26,24,3,0.4303157329559326
1483,26,24,4,0.1957387924194336
1484,26,24,5,0.20476388931274414
1485,26,24,6,0.19975590705871582
1486,26,24,7,0.20448803901672363
1487,26,24,8,0.19846415519714355
1488,26,24,9,0.20309996604919434
1489,26,24,10,0.19649481773376465
1490,26,28,1,0.24221301078796387
1491,26,28,2,0.24253392219543457
1492,26,28,3,0.2458019256591797
1493,26,28,4,0.24280285835266113
1494,26,28,5,0.2483048439025879
1495,26,28,6,0.24562716484069824
1496,26,28,7,0.24314498901367188
1497,26,28,8,0.24808812141418457
1498,26,28,9,0.2505197525024414
1499,26,28,10,0.2547328472137451
1500,26,34,1,0.531059980392456
1501,26,34,2,0.297558069229126
1502,26,34,3,0.3073279857635498
1503,26,34,4,0.3015890121459961
1504,26,34,5,0.3063180446624756
1505,26,34,6,0.30680084228515625
1506,26,34,7,0.30844783782958984
1507,26,34,8,0.3116610050201416
1508,26,34,9,0.31879496574401855
1509,26,34,10,0.30982398986816406
1510,26,41,1,0.37562108039855957
1511,26,41,2,0.37537384033203125
1512,26,41,3,0.3790760040283203
1513,26,41,4,0.3922560214996338
1514,26,41,5,0.38672590255737305
1515,26,41,6,0.3838019371032715
1516,26,41,7,0.3794901371002197
1517,26,41,8,0.38123083114624023
1518,26,41,9,0.376431941986084
1519,26,41,10,0.37786412239074707
1520,26,49,1,0.512855052947998
1521,26,49,2,0.5253009796142578
1522,26,49,3,0.49312686920166016
1523,26,49,4,0.7185111045837402
1524,26,49,5,0.49234890937805176
1525,26,49,6,0.5083479881286621
1526,26,49,7,0.4923241138458252
1527,26,49,8,0.5057971477508545
1528,26,49,9,0.49193906784057617
1529,26,49,10,0.5215499401092529
1530,26,58,1,0.6141672134399414
1531,26,58,2,0.8318488597869873
1532,26,58,3,0.6155240535736084
1533,26,58,4,0.5999691486358643
1534,26,58,5,0.6369237899780273
1535,26,58,6,0.6334671974182129
1536,26,58,7,0.6109700202941895
1537,26,58,8,0.5997390747070312
1538,26,58,9,0.8167486190795898
1539,26,58,10,0.6321148872375488
1540,26,70,1,0.7742431163787842
1541,26,70,2,0.7716450691223145
1542,26,70,3,0.7514660358428955
1543,26,70,4,0.7398209571838379
1544,26,70,5,0.7744729518890381
1545,26,70,6,0.96160888671875
1546,26,70,7,0.7797281742095947
1547,26,70,8,0.7644269466400146
1548,26,70,9,0.7756040096282959
1549,26,70,10,0.8218319416046143
1550,26,83,1,1.1589350700378418
1551,26,83,2,0.9629309177398682
1552,26,83,3,0.9508261680603027
1553,26,83,4,0.95625901222229
1554,26,83,5,0.9105439186096191
1555,26,83,6,1.1987769603729248
1556,26,83,7,0.9440901279449463
1557,26,83,8,0.965012788772583
1558,26,83,9,0.9521961212158203
1559,26,83,10,0.9412832260131836
1560,26,100,1,1.455392837524414
1561,26,100,2,1.215148687362671
1562,26,100,3,1.2166199684143066
1563,26,100,4,1.1858737468719482
1564,26,100,5,1.2261877059936523
1565,26,100,6,1.4191691875457764
1566,26,100,7,1.2072997093200684
1567,26,100,8,1.178750991821289
1568,26,100,9,1.2326281070709229
1569,26,100,10,1.4141559600830078
1570,26,119,1,1.5244078636169434
1571,26,119,2,1.5658769607543945
1572,26,119,3,1.811007022857666
1573,26,119,4,1.5723938941955566
1574,26,119,5,1.5579731464385986
1575,26,119,6,1.5977659225463867
1576,26,119,7,1.741847038269043
1577,26,119,8,1.5783848762512207
1578,26,119,9,1.5791223049163818
1579,26,119,10,1.6015899181365967
1580,26,142,1,2.074227809906006
1581,26,142,2,2.018305778503418
1582,26,142,3,2.303849935531616
1583,26,142,4,2.0507309436798096
1584,26,142,5,2.003859758377075
1585,26,142,6,2.2629401683807373
1586,26,142,7,2.0815258026123047
1587,26,142,8,2.0611629486083984
1588,26,142,9,2.305018901824951
1589,26,142,10,2.088873863220215
1590,26,170,1,2.7169182300567627
1591,26,170,2,3.0011956691741943
1592,26,170,3,2.7271039485931396
1593,26,170,4,3.0841450691223145
1594,26,170,5,2.7993531227111816
1595,26,170,6,2.860631227493286
1596,26,170,7,3.089371919631958
1597,26,170,8,2.919638156890869
1598,26,170,9,3.109079122543335
1599,26,170,10,2.9751691818237305
1600,26,203,1,3.8895599842071533
1601,26,203,2,4.173363924026489
1602,26,203,3,3.875885009765625
1603,26,203,4,4.077898979187012
1604,26,203,5,3.8132920265197754
1605,26,203,6,3.773836135864258
1606,26,203,7,3.7186248302459717
1607,26,203,8,4.009755849838257
1608,26,203,9,3.756326913833618
1609,26,203,10,3.939988374710083
1610,26,242,1,4.891178846359253
1611,26,242,2,4.984188795089722
1612,26,242,3,4.851434230804443
1613,26,242,4,4.9027581214904785
1614,26,242,5,5.188950061798096
1615,26,242,6,4.924651861190796
1616,26,242,7,5.1837379932403564
1617,26,242,8,4.902328729629517
1618,26,242,9,5.14094614982605
1619,26,242,10,4.823527097702026
1620,26,289,1,6.8344221115112305
1621,26,289,2,6.795593976974487
1622,26,289,3,6.646310806274414
1623,26,289,4,6.565453052520752
1624,26,289,5,6.874450922012329
1625,26,289,6,6.538365840911865
1626,26,289,7,6.769720792770386
1627,26,289,8,6.745215892791748
1628,26,289,9,6.537860870361328
1629,26,289,10,6.547499895095825
1630,26,345,1,9.326417922973633
1631,26,345,2,9.46282696723938
1632,26,345,3,9.175678968429565
1633,26,345,4,9.057500839233398
1634,26,345,5,9.358965873718262
